order_id,order_date,product_name,category,quantity,unit_price,total_amount,customer_type,department,doctor_name,manufacturer,batch_number,expiry_date,payment_method,discount_rate,sales_rep,region,notes
ORD20240427000650,2024-04-27,阿托品注射液,急救药品,8,44.88,337.5,机构,消化科,医生69,制药厂32,B2023379785,2026-11-10,医保,0.94,代表13,北京市朝阳区,
ORD20240513000651,2024-05-13,云南白药气雾剂,外用药,8,36.64,275.53,个人,神经科,医生72,制药厂31,B2022352804,2025-12-07,医保,0.94,代表30,北京市东城区,
ORD20221013000652,2022-10-13,卡马西平片,神经系统药物,18,30.18,543.24,个人,妇科,医生29,制药厂4,B2023923257,2024-12-17,医保,1.0,代表23,北京市海淀区,
ORD20220223000653,2022-02-23,匹多莫德口服液,免疫调节药物,4,217.26,842.97,机构,肿瘤科,医生21,制药厂2,B2022386984,2023-05-09,医保,0.97,代表3,北京市海淀区,
ORD20240502000654,2024-05-02,多潘立酮片,消化系统药物,5,75.77,367.48,机构,呼吸科,医生53,制药厂47,B2022878274,2027-04-17,商业保险,0.97,代表23,北京市朝阳区,
ORD20221116000655,2022-11-16,阿莫西林胶囊,抗生素,6,94.58,539.11,机构,心血管科,医生88,制药厂30,B2023425227,2023-11-27,商业保险,0.95,代表17,北京市东城区,
ORD20240517000656,2024-05-17,对乙酰氨基酚片,镇痛药物,3,48.06,136.97,个人,心血管科,医生80,制药厂4,B2022577427,2025-09-22,医保,0.95,代表27,北京市丰台区,
ORD20220608000657,2022-06-08,干扰素注射液,抗病毒药物,13,105.93,1349.55,个人,神经科,医生83,制药厂28,B2022505422,2023-11-23,医保,0.98,代表4,北京市朝阳区,
ORD20231119000658,2023-11-19,头孢克肟胶囊,抗生素,18,49.51,810.97,个人,骨科,医生25,制药厂36,B2022521530,2025-06-22,医保,0.91,代表9,北京市朝阳区,
ORD20220402000659,2022-04-02,地塞米松注射液,急救药品,11,28.22,282.48,个人,神经科,医生97,制药厂19,B2023029195,2024-02-12,医保,0.91,代表11,北京市西城区,
ORD20220923000660,2022-09-23,转移因子口服液,免疫调节药物,17,199.09,3079.92,个人,肿瘤科,医生49,制药厂31,B2023511612,2024-02-23,自费,0.91,代表6,北京市海淀区,
ORD20220611000661,2022-06-11,布洛芬缓释胶囊,镇痛药物,8,143.39,1135.65,个人,儿科,医生65,制药厂34,B2023879573,2025-05-08,自费,0.99,代表15,北京市海淀区,
ORD20240108000662,2024-01-08,地塞米松注射液,急救药品,13,27.2,325.31,个人,儿科,医生73,制药厂41,B2023282595,2026-09-24,医保,0.92,代表5,北京市东城区,
ORD20220628000663,2022-06-28,感冒清热颗粒,中成药,6,73.67,437.6,个人,骨科,医生74,制药厂24,B2022912461,2023-12-10,医保,0.99,代表6,北京市西城区,
ORD20240827000664,2024-08-27,卡马西平片,神经系统药物,5,101.04,500.15,机构,内科,医生47,制药厂19,B2023037701,2027-04-01,商业保险,0.99,代表30,北京市海淀区,
ORD20241115000665,2024-11-15,利巴韦林片,抗病毒药物,14,87.26,1160.56,个人,肿瘤科,医生83,制药厂4,B2023905011,2026-08-11,商业保险,0.95,代表27,北京市丰台区,
ORD20220804000666,2022-08-04,卡马西平片,神经系统药物,13,32.15,413.77,机构,呼吸科,医生86,制药厂6,B2022908632,2024-03-19,自费,0.99,代表21,北京市丰台区,
ORD20240810000667,2024-08-10,硝苯地平缓释片,心血管药物,4,35.24,139.55,机构,妇科,医生52,制药厂22,B2022176198,2026-09-20,自费,0.99,代表20,北京市西城区,
ORD20240902000668,2024-09-02,阿司匹林肠溶片,心血管药物,18,73.64,1219.48,个人,妇科,医生41,制药厂37,B2022097230,2026-12-27,医保,0.92,代表30,北京市东城区,
ORD20240827000669,2024-08-27,氨溴索口服液,呼吸系统药物,1,39.61,39.61,机构,骨科,医生33,制药厂41,B2022462369,2027-07-28,医保,1.0,代表3,北京市东城区,
ORD20230903000670,2023-09-03,干扰素注射液,抗病毒药物,17,176.83,2765.62,个人,内科,医生12,制药厂28,B2022885864,2025-05-25,医保,0.92,代表7,北京市东城区,
ORD20240913000671,2024-09-13,板蓝根颗粒,中成药,14,145.18,1910.57,机构,内科,医生72,制药厂39,B2022512274,2027-08-23,商业保险,0.94,代表22,北京市丰台区,
ORD20231026000672,2023-10-26,吉非替尼片,抗肿瘤药物,15,56.38,837.24,机构,外科,医生87,制药厂27,B2022689531,2026-03-20,商业保险,0.99,代表1,北京市西城区,
ORD20220915000673,2022-09-15,伊马替尼片,抗肿瘤药物,19,337.51,5835.55,个人,心血管科,医生90,制药厂35,B2023993721,2024-04-25,商业保险,0.91,代表13,北京市海淀区,
ORD20230127000674,2023-01-27,紫杉醇注射液,抗肿瘤药物,12,216.62,2339.5,个人,呼吸科,医生84,制药厂30,B2023067723,2024-12-06,自费,0.9,代表12,北京市丰台区,
ORD20231119000675,2023-11-19,阿托伐他汀钙片,心血管药物,12,74.24,819.61,个人,消化科,医生56,制药厂25,B2022738167,2026-07-20,商业保险,0.92,代表10,北京市丰台区,
ORD20220723000676,2022-07-23,硝苯地平缓释片,心血管药物,1,22.55,21.65,个人,呼吸科,医生96,制药厂49,B2023609924,2024-09-16,医保,0.96,代表21,北京市西城区,
ORD20220308000677,2022-03-08,吉非替尼片,抗肿瘤药物,7,433.27,2790.26,机构,外科,医生26,制药厂31,B2022326744,2024-06-15,自费,0.92,代表14,北京市西城区,
ORD20240207000678,2024-02-07,维生素K1注射液,血液系统药物,9,81.06,722.24,机构,心血管科,医生87,制药厂16,B2022027792,2025-11-03,医保,0.99,代表1,北京市朝阳区,
ORD20240206000679,2024-02-06,利巴韦林片,抗病毒药物,19,80.32,1526.08,机构,妇科,医生79,制药厂42,B2023011845,2025-10-10,商业保险,1.0,代表14,北京市海淀区,
ORD20240310000680,2024-03-10,胸腺肽注射液,免疫调节药物,11,231.4,2418.13,个人,外科,医生91,制药厂9,B2023302939,2026-05-31,商业保险,0.95,代表19,北京市西城区,
ORD20230617000681,2023-06-17,阿昔洛韦片,抗病毒药物,7,190.77,1215.2,机构,内科,医生81,制药厂50,B2023523507,2024-07-12,医保,0.91,代表20,北京市丰台区,
ORD20220611000682,2022-06-11,地塞米松注射液,急救药品,5,24.55,122.75,机构,儿科,医生31,制药厂42,B2022575864,2025-03-21,医保,1.0,代表18,北京市海淀区,
ORD20240214000683,2024-02-14,右旋糖酐铁片,血液系统药物,9,102.3,837.84,个人,肿瘤科,医生14,制药厂8,B2023183010,2025-07-10,医保,0.91,代表5,北京市东城区,
ORD20230105000684,2023-01-05,硝苯地平缓释片,心血管药物,12,79.19,940.78,机构,外科,医生63,制药厂2,B2023062205,2024-08-04,自费,0.99,代表21,北京市朝阳区,
ORD20240509000685,2024-05-09,钙片,维生素,15,33.51,492.6,机构,内科,医生23,制药厂43,B2023461515,2025-11-09,医保,0.98,代表11,北京市东城区,
ORD20220111000686,2022-01-11,蒙脱石散,消化系统药物,7,139.72,938.92,个人,消化科,医生66,制药厂49,B2022404543,2024-07-12,自费,0.96,代表4,北京市海淀区,
ORD20221011000687,2022-10-11,氨溴索口服液,呼吸系统药物,5,111.88,520.24,个人,外科,医生45,制药厂46,B2023425822,2025-02-15,自费,0.93,代表24,北京市西城区,
ORD20240330000688,2024-03-30,对乙酰氨基酚片,镇痛药物,7,45.01,305.62,机构,外科,医生75,制药厂50,B2023516105,2026-01-11,医保,0.97,代表26,北京市海淀区,
ORD20240926000689,2024-09-26,鱼肝油,维生素,9,24.07,212.3,个人,肿瘤科,医生50,制药厂28,B2022526782,2027-06-25,自费,0.98,代表29,北京市朝阳区,
ORD20220311000690,2022-03-11,碘伏消毒液,外用药,10,31.41,301.54,机构,心血管科,医生4,制药厂8,B2022476286,2024-12-30,自费,0.96,代表26,北京市海淀区,
ORD20220529000691,2022-05-29,孟鲁司特钠片,呼吸系统药物,11,62.07,621.32,个人,神经科,医生28,制药厂30,B2023466268,2024-04-19,医保,0.91,代表18,北京市朝阳区,
ORD20230311000692,2023-03-11,云南白药气雾剂,外用药,9,9.63,84.07,个人,肿瘤科,医生83,制药厂27,B2023758130,2026-01-26,自费,0.97,代表27,北京市东城区,
ORD20220412000693,2022-04-12,华法林钠片,血液系统药物,9,79.81,675.19,机构,儿科,医生77,制药厂21,B2023527272,2023-08-17,医保,0.94,代表19,北京市朝阳区,
ORD20220110000694,2022-01-10,曲马多片,镇痛药物,13,49.81,582.78,个人,神经科,医生83,制药厂2,B2022188698,2024-07-09,医保,0.9,代表27,北京市西城区,
ORD20230717000695,2023-07-17,甲状腺片,内分泌药物,18,66.05,1165.12,个人,心血管科,医生39,制药厂45,B2023179082,2025-12-03,商业保险,0.98,代表30,北京市朝阳区,
ORD20220730000696,2022-07-30,头孢克肟胶囊,抗生素,1,16.7,15.2,机构,妇科,医生22,制药厂6,B2022497043,2024-06-24,商业保险,0.91,代表1,北京市朝阳区,
ORD20220330000697,2022-03-30,硝苯地平缓释片,心血管药物,3,142.6,397.85,机构,骨科,医生90,制药厂11,B2022368548,2025-03-03,医保,0.93,代表5,北京市东城区,
ORD20240426000698,2024-04-26,伊马替尼片,抗肿瘤药物,17,350.71,5663.97,机构,呼吸科,医生36,制药厂21,B2023988908,2026-12-08,医保,0.95,代表3,北京市东城区,
ORD20220619000699,2022-06-19,格列美脲片,内分泌药物,7,102.33,694.82,机构,内科,医生28,制药厂1,B2023724541,2023-09-03,自费,0.97,代表27,北京市西城区,
ORD20220803000700,2022-08-03,格列美脲片,内分泌药物,17,123.96,2001.95,机构,呼吸科,医生84,制药厂10,B2023302731,2024-06-18,医保,0.95,代表8,北京市东城区,
ORD20240715000701,2024-07-15,阿昔洛韦片,抗病毒药物,7,160.4,1021.75,个人,骨科,医生74,制药厂42,B2022273413,2026-09-21,自费,0.91,代表29,北京市朝阳区,
ORD20230508000702,2023-05-08,青霉素注射液,抗生素,1,36.18,34.37,机构,神经科,医生34,制药厂8,B2023412377,2025-11-01,自费,0.95,代表14,北京市海淀区,
ORD20241025000703,2024-10-25,钙片,维生素,9,7.39,62.52,机构,心血管科,医生25,制药厂19,B2022497597,2025-12-14,医保,0.94,代表20,北京市东城区,
ORD20241007000704,2024-10-07,创可贴,外用药,2,9.91,19.03,个人,外科,医生7,制药厂3,B2023485361,2026-01-28,医保,0.96,代表3,北京市丰台区,
ORD20230409000705,2023-04-09,曲马多片,镇痛药物,4,64.87,238.72,机构,呼吸科,医生27,制药厂11,B2024024335,2026-03-17,自费,0.92,代表21,北京市东城区,
ORD20230813000706,2023-08-13,转移因子口服液,免疫调节药物,17,92.41,1555.26,机构,骨科,医生89,制药厂16,B2022446162,2026-05-11,商业保险,0.99,代表3,北京市海淀区,
ORD20240721000707,2024-07-21,奥美拉唑肠溶胶囊,消化系统药物,14,103.24,1344.18,机构,外科,医生22,制药厂44,B2023951159,2026-01-18,商业保险,0.93,代表12,北京市西城区,
ORD20240927000708,2024-09-27,阿昔洛韦片,抗病毒药物,2,105.06,205.92,机构,妇科,医生68,制药厂33,B2022433401,2027-04-30,医保,0.98,代表4,北京市东城区,
ORD20231119000709,2023-11-19,六味地黄丸,中成药,18,112.87,1889.44,机构,神经科,医生59,制药厂1,B2024126777,2026-03-31,自费,0.93,代表23,北京市东城区,
ORD20240918000710,2024-09-18,阿司匹林肠溶片,心血管药物,1,106.01,96.47,个人,儿科,医生46,制药厂32,B2022085003,2026-11-12,商业保险,0.91,代表24,北京市西城区,
ORD20220702000711,2022-07-02,布地奈德混悬液,呼吸系统药物,9,99.42,885.83,机构,消化科,医生23,制药厂17,B2023746715,2025-05-27,自费,0.99,代表13,北京市丰台区,
ORD20230720000712,2023-07-20,维生素B1片,神经系统药物,17,15.75,259.72,个人,心血管科,医生59,制药厂37,B2024036685,2026-04-07,自费,0.97,代表4,北京市朝阳区,
ORD20221029000713,2022-10-29,板蓝根颗粒,中成药,10,83.25,799.2,个人,骨科,医生63,制药厂19,B2022175828,2025-09-08,医保,0.96,代表15,北京市朝阳区,
ORD20220910000714,2022-09-10,青霉素注射液,抗生素,14,52.82,695.11,个人,骨科,医生18,制药厂23,B2022739224,2023-09-10,商业保险,0.94,代表25,北京市丰台区,
ORD20220626000715,2022-06-26,左旋咪唑片,免疫调节药物,7,114.19,751.37,机构,妇科,医生5,制药厂31,B2022915075,2023-09-16,商业保险,0.94,代表21,北京市西城区,
ORD20220720000716,2022-07-20,塞来昔布胶囊,镇痛药物,20,138.83,2582.24,机构,神经科,医生75,制药厂9,B2023754268,2025-02-16,自费,0.93,代表5,北京市西城区,
ORD20230909000717,2023-09-09,谷维素片,神经系统药物,15,51.63,735.73,机构,外科,医生18,制药厂34,B2023146132,2025-09-27,商业保险,0.95,代表30,北京市东城区,
ORD20240525000718,2024-05-25,六味地黄丸,中成药,15,144.6,1952.1,个人,心血管科,医生12,制药厂49,B2022365954,2026-12-18,医保,0.9,代表19,北京市丰台区,
ORD20230824000719,2023-08-24,青霉素注射液,抗生素,1,27.63,26.25,机构,内科,医生11,制药厂4,B2022702753,2026-02-04,自费,0.95,代表20,北京市朝阳区,
ORD20240913000720,2024-09-13,左旋咪唑片,免疫调节药物,4,438.94,1703.09,个人,妇科,医生67,制药厂10,B2023449115,2027-08-04,医保,0.97,代表8,北京市海淀区,
ORD20230929000721,2023-09-29,转移因子口服液,免疫调节药物,20,412.53,8003.08,个人,内科,医生20,制药厂39,B2022319516,2025-01-23,医保,0.97,代表8,北京市海淀区,
ORD20220220000722,2022-02-20,干扰素注射液,抗病毒药物,4,90.33,336.03,个人,妇科,医生70,制药厂17,B2024118194,2024-06-29,商业保险,0.93,代表20,北京市朝阳区,
ORD20220214000723,2022-02-14,多潘立酮片,消化系统药物,8,124.6,917.06,个人,呼吸科,医生62,制药厂19,B2022752638,2025-01-30,商业保险,0.92,代表16,北京市东城区,
ORD20240312000724,2024-03-12,维生素C片,维生素,14,25.88,329.71,机构,外科,医生73,制药厂25,B2022035960,2025-12-27,医保,0.91,代表21,北京市丰台区,
ORD20231228000725,2023-12-28,复方消化酶胶囊,消化系统药物,15,133.54,1862.88,机构,消化科,医生65,制药厂14,B2022909602,2025-06-07,自费,0.93,代表17,北京市朝阳区,
ORD20221107000726,2022-11-07,甲状腺片,内分泌药物,5,74.33,345.63,机构,心血管科,医生9,制药厂42,B2023247168,2025-09-11,自费,0.93,代表20,北京市海淀区,
ORD20241104000727,2024-11-04,右旋糖酐铁片,血液系统药物,11,28.12,296.95,机构,肿瘤科,医生80,制药厂26,B2022181736,2027-06-21,医保,0.96,代表28,北京市海淀区,
ORD20220806000728,2022-08-06,六味地黄丸,中成药,8,55.31,442.48,个人,儿科,医生94,制药厂25,B2023947882,2024-04-04,医保,1.0,代表2,北京市丰台区,
ORD20220318000729,2022-03-18,奥司他韦胶囊,抗病毒药物,12,99.48,1146.01,个人,神经科,医生14,制药厂45,B2023167187,2023-04-17,医保,0.96,代表21,北京市丰台区,
ORD20230205000730,2023-02-05,卡马西平片,神经系统药物,10,71.25,655.5,机构,消化科,医生25,制药厂6,B2023501397,2024-07-19,商业保险,0.92,代表22,北京市朝阳区,
ORD20221015000731,2022-10-15,布洛芬缓释胶囊,镇痛药物,14,60.34,810.97,机构,儿科,医生88,制药厂47,B2023879653,2023-12-27,自费,0.96,代表7,北京市海淀区,
ORD20240828000732,2024-08-28,碘伏消毒液,外用药,18,21.04,374.93,机构,心血管科,医生81,制药厂25,B2022192280,2025-11-04,医保,0.99,代表26,北京市丰台区,
ORD20220830000733,2022-08-30,板蓝根颗粒,中成药,18,17.21,288.1,机构,骨科,医生50,制药厂46,B2022922113,2024-04-15,医保,0.93,代表10,北京市朝阳区,
ORD20230510000734,2023-05-10,利巴韦林片,抗病毒药物,2,91.86,174.53,机构,骨科,医生84,制药厂2,B2022096538,2024-08-30,自费,0.95,代表9,北京市海淀区,
ORD20220502000735,2022-05-02,多潘立酮片,消化系统药物,11,86.59,942.97,个人,妇科,医生64,制药厂5,B2024071579,2025-03-11,自费,0.99,代表3,北京市西城区,
ORD20220615000736,2022-06-15,曲马多片,镇痛药物,9,142.52,1244.2,个人,呼吸科,医生65,制药厂15,B2023676738,2023-09-29,自费,0.97,代表16,北京市东城区,
ORD20230412000737,2023-04-12,阿莫西林胶囊,抗生素,7,13.69,91.04,个人,消化科,医生62,制药厂4,B2023007180,2025-05-04,商业保险,0.95,代表5,北京市西城区,
ORD20221010000738,2022-10-10,美托洛尔片,心血管药物,20,26.52,530.4,机构,妇科,医生44,制药厂28,B2022154902,2024-10-20,医保,1.0,代表3,北京市丰台区,
ORD20240425000739,2024-04-25,转移因子口服液,免疫调节药物,1,495.92,490.96,个人,外科,医生8,制药厂9,B2023133958,2026-01-05,自费,0.99,代表2,北京市东城区,
ORD20230516000740,2023-05-16,维生素B1片,神经系统药物,16,94.86,1472.23,个人,外科,医生33,制药厂35,B2022539108,2026-03-18,商业保险,0.97,代表24,北京市东城区,
ORD20230328000741,2023-03-28,藿香正气水,中成药,18,141.8,2373.73,个人,消化科,医生35,制药厂21,B2023799870,2026-01-25,商业保险,0.93,代表4,北京市朝阳区,
ORD20240421000742,2024-04-21,匹多莫德口服液,免疫调节药物,7,175.9,1218.99,个人,骨科,医生95,制药厂36,B2022543011,2026-10-06,自费,0.99,代表24,北京市海淀区,
ORD20230427000743,2023-04-27,匹多莫德口服液,免疫调节药物,15,342.46,5136.9,机构,内科,医生35,制药厂18,B2023517294,2024-05-17,自费,1.0,代表27,北京市朝阳区,
ORD20240226000744,2024-02-26,感冒清热颗粒,中成药,13,130.79,1598.25,个人,心血管科,医生24,制药厂43,B2023119724,2025-10-12,医保,0.94,代表22,北京市东城区,
ORD20231214000745,2023-12-14,布洛芬缓释胶囊,镇痛药物,11,137.41,1496.39,个人,内科,医生44,制药厂47,B2023608111,2025-09-07,自费,0.99,代表26,北京市朝阳区,
ORD20240305000746,2024-03-05,左旋咪唑片,免疫调节药物,18,436.33,7461.24,机构,儿科,医生49,制药厂30,B2023914903,2026-10-12,医保,0.95,代表30,北京市朝阳区,
ORD20230716000747,2023-07-16,阿托伐他汀钙片,心血管药物,10,117.99,1097.31,个人,肿瘤科,医生36,制药厂24,B2022695104,2025-08-23,商业保险,0.93,代表26,北京市丰台区,
ORD20230921000748,2023-09-21,阿托品注射液,急救药品,6,170.48,961.51,机构,内科,医生60,制药厂3,B2022928867,2024-10-07,商业保险,0.94,代表28,北京市丰台区,
ORD20220430000749,2022-04-30,硝酸甘油片,急救药品,20,69.76,1339.39,机构,儿科,医生34,制药厂50,B2024025524,2023-07-04,自费,0.96,代表28,北京市西城区,
